Date stamp,AB50A30LRC01_PV,AB50A30LRC01_SP,AB50A30IRA01_PV,AB50A30SIK01_PV,AB40A11LRC10PV,AB40A11TRC06PV,AB40A11FQC01PV,AB40A21LRC03PV,AB40A21TRC04PV,AB40A21PR01_PV,AB40A21FRC02_PV,AB50A30TRC04_PV,AB50A62PRC01_PV,AB50A30TRC08_PV,AB60A31FQC01_PV,AB50A30LRC01_OUT
2023-12-19 00:26:00,39.83314514,40,14.85587215,21.01017761,59.50921631,256.1109009,2043.377563,50.64541245,259.8623352,0.040685169,11137.36523,264.9759827,14.91902924,269.9419861,10841.06152,31.93795013
2023-12-19 00:27:00,40.43770218,40,14.86642456,21.0105629,59.51903534,256.1085205,2043.21106,50.62554932,259.8621521,0.040664509,11081.97363,264.9735718,14.9366045,269.9432373,10840.91699,31.89294434
2023-12-19 00:28:00,40.51928711,40,14.87697697,21.01095009,59.52885437,256.1061401,2039.752563,50.60569,259.8619995,0.040643845,10928.44824,264.9711914,14.95418072,269.944519,10840.77344,31.84794044
2023-12-19 00:29:00,40.6280632,40,14.88752842,21.01133537,59.54019928,256.1037598,2039.454468,50.58582687,259.8618469,0.040623181,10803.05762,264.968811,14.97175598,269.9458008,10840.62891,31.80293465
2023-12-19 00:30:00,40.75752258,40,14.89808083,21.01172066,59.55178452,256.1013794,2041.388794,50.56596375,259.8616943,0.040602516,10360.11523,264.9664307,14.98933125,269.947052,10840.48535,31.75792885
2023-12-19 00:31:00,40.46510696,40,14.90863323,21.01210785,59.56336594,256.098999,2044.390747,50.54610443,259.8615112,0.040581856,11011.87207,264.9640503,15.00690746,269.9483337,10840.34082,31.73578072
2023-12-19 00:32:00,40.11758804,40,14.91918564,21.01249313,59.57494736,256.0966187,2042.158569,50.5262413,259.8613586,0.040561192,11014.25977,264.9616699,15.02886677,269.9496155,10840.19727,31.71876335
2023-12-19 00:33:00,39.97076797,40,14.92973804,21.01288033,59.58652878,256.0942383,2041.41272,50.55130386,259.8612061,0.040540528,10740.87402,264.9592896,15.05336475,269.9508667,10840.05273,31.70174408
2023-12-19 00:34:00,39.88980484,40,14.94029045,21.01326561,59.59811401,256.0918274,2043.855103,50.59413147,259.8610535,0.040519863,10050.94336,264.9569092,15.07786274,269.9521484,10839.90918,31.68472672
2023-12-19 00:35:00,40.24929047,40,14.95084286,21.01365089,59.60969543,256.089447,2035.749268,50.63695526,259.8609009,0.040499203,10932.41602,264.9544983,15.10236073,269.9534302,10839.76465,31.6674881
2023-12-19 00:36:00,40.32181168,40,14.96139526,21.01403809,59.62127686,256.0870667,2034.58374,50.67977905,259.8607178,0.040478539,11010.96191,264.9521179,15.12685871,269.9546814,10839.62109,31.63716888
2023-12-19 00:37:00,40.03656387,40,14.96210194,21.01442337,59.63285828,256.0846863,2033.254639,50.72260284,259.8605652,0.040457875,10851.26465,264.9497375,15.1513567,269.9559631,10839.47656,31.60684776
2023-12-19 00:38:00,40.20439529,40,14.96280861,21.01481056,59.64444351,256.0823059,2030.893311,50.76542664,259.8604126,0.04043721,10765.77051,264.9473572,15.17585468,269.9572449,10839.33203,31.57652855
2023-12-19 00:39:00,40.35794449,40,14.96351528,21.01519585,59.65602493,256.0799255,2027.400635,50.80825424,259.86026,0.04041655,10377.05566,264.9449768,15.20035267,269.9584961,10839.18848,31.54620934
2023-12-19 00:40:00,40.48590851,40,14.964221,21.01558113,59.66760635,256.0775452,2024.784302,50.85107803,259.8600769,0.040395886,10907.71191,264.9425964,15.22485065,269.9597778,10839.04395,31.51588821
2023-12-19 00:41:00,40.89901733,40,14.96492767,21.01596832,59.67918777,256.0751343,2024.783691,50.89390182,259.8599243,0.040375222,10996.80078,264.9402161,15.24934864,269.9610596,10838.90039,31.65104103
2023-12-19 00:42:00,39.77033997,40,14.96563435,21.01635361,59.69077301,256.0727539,2035.59375,50.93672562,259.8597717,0.040354557,10718.46777,264.9378357,15.27384663,269.9623108,10838.75586,31.92634964
2023-12-19 00:43:00,39.42662811,40,14.93962193,21.01673889,59.70235443,256.0703735,2024.038696,50.97080994,259.8596191,0.040333897,10271.17578,264.9354553,15.24104691,269.9635925,10838.8252,31.92354202
2023-12-19 00:44:00,39.49547958,40,14.90949917,21.01712608,59.71393585,256.0679932,2022.368408,51.00084305,259.8594666,0.040313233,10963.33398,264.9330444,15.20627117,269.9648743,10838.92188,31.9207325
2023-12-19 00:45:00,40.71807861,40,14.8842783,21.01751137,59.72551727,256.0656128,2020.974609,51.03087616,259.8592834,0.040292569,10885.8457,264.9306641,15.17149639,269.9661255,10839.01855,31.75998497
