Date stamp,AB50A30LRC01_PV,AB50A30LRC01_SP,AB50A30IRA01_PV,AB50A30SIK01_PV,AB40A11LRC10PV,AB40A11TRC06PV,AB40A11FQC01PV,AB40A21LRC03PV,AB40A21TRC04PV,AB40A21PR01_PV,AB40A21FRC02_PV,AB50A30TRC04_PV,AB50A62PRC01_PV,AB50A30TRC08_PV,AB60A31FQC01_PV,AB50A30LRC01_OUT
2023-04-27 10:07:00,49.83406067,50,17.59758759,27.98061752,65.32366943,268.562561,3589.003418,68.06011963,267.9942017,0.06390848,19461.20508,272.186615,10.00349617,277.8258362,19155.28516,50.35803223
2023-04-27 10:08:00,49.99295425,50,17.72977638,27.98102379,65.32004547,268.5689697,3608.424805,68.08404541,267.9927673,0.063957751,19798.98438,272.186615,10.00262165,277.8279114,19155.41992,50.29891968
2023-04-27 10:09:00,50.24061966,50,17.6709137,27.98143196,65.31641388,268.5754089,3606.044189,68.10797119,267.991333,0.064007029,19343.15234,272.186615,10.00174713,277.8299561,19155.55469,50.23980713
2023-04-27 10:10:00,50.42291641,50,17.537117,27.98184013,65.31278992,268.5818481,3603.912354,68.13189697,267.9898987,0.0640563,19158.21289,272.186615,10.00087357,277.8320313,19155.68945,50.18069458
2023-04-27 10:11:00,50.48723602,50,17.6416626,27.98224831,65.30915833,268.5882874,3594.262695,68.15582275,267.9884644,0.06410557,19257.40625,272.186615,9.999999046,277.8341064,19155.82422,50.12158203
2023-04-27 10:12:00,50.86949539,50,17.77253342,27.98265648,65.30553436,268.5947266,3606.401367,68.17975616,267.98703,0.064154848,19725.33594,272.186615,9.999124527,277.8361816,19155.95898,50.06246948
2023-04-27 10:13:00,50.82694244,50,17.76300049,27.98306465,65.30190277,268.6011658,3604.270508,68.22763824,267.9856262,0.064204119,19707.01367,272.186615,9.998250961,277.8382263,19156.0918,50.00335693
2023-04-27 10:14:00,50.77117157,50,17.65801239,27.98347282,65.29827118,268.607605,3618.755371,68.27975464,267.9841919,0.064253397,19828.76758,272.186615,9.997376442,277.8403015,19156.22656,49.94424438
2023-04-27 10:15:00,50.46424866,50,17.65755272,27.98387909,65.29464722,268.6140442,3614.355957,68.3318634,267.9827576,0.064302668,19603.26563,272.186615,9.996501923,277.8423767,19156.36133,49.88513184
2023-04-27 10:16:00,50.38958359,50,17.673769,27.98428726,65.29101563,268.6204834,3619.816406,68.3839798,267.9813232,0.064351946,19673.72266,272.186615,9.995628357,277.8444519,19156.49609,49.91199493
2023-04-27 10:17:00,50.73327255,50,17.51599121,27.98469543,65.28739166,268.6269226,3619.906738,68.43609619,267.9798889,0.064401217,19641.63867,272.186615,9.994753838,277.8464966,19156.63086,49.99230194
2023-04-27 10:18:00,50.48780823,50,17.56844902,27.98510361,65.28376007,268.6333618,3625.186523,68.48820496,267.9784546,0.064450487,19476.32422,272.186615,9.993879318,277.8485718,19156.77344,50.07260895
2023-04-27 10:19:00,49.93922043,50,17.73844337,27.98551178,65.28013611,268.639801,3615.073975,68.54032135,267.9770203,0.064499766,19308.32617,272.186615,9.993005753,277.850647,19156.95117,50.09957504
2023-04-27 10:20:00,50.05235291,50,17.59182739,27.98591995,65.27650452,268.6462402,3611.15332,68.55993652,267.9755859,0.064549036,19547.6543,272.186615,9.992131233,277.850708,19157.13086,50.02748108
2023-04-27 10:21:00,49.58123398,50,17.64405823,27.98632622,65.27287292,268.6526794,3607.769287,68.52729034,267.9741821,0.064598314,19141.32813,272.186615,9.991256714,277.8493042,19157.30859,49.95538712
2023-04-27 10:22:00,50.36455917,50,17.51747322,27.98673439,65.26924896,268.6591187,3610.634033,68.49463654,267.9727478,0.064647585,19755.45898,272.186615,9.990382195,277.8478699,19157.48633,49.80714417
2023-04-27 10:23:00,50.27394867,50,17.78900146,27.98714256,65.26561737,268.6655579,3608.006592,68.46199036,267.9713135,0.064696863,19379.50586,272.186615,9.989508629,277.8464355,19157.66406,49.58766937
2023-04-27 10:24:00,50.89101791,50,17.56010056,27.98755074,65.26199341,268.6719666,3600.406006,68.42933655,267.9698792,0.064746134,19331.95898,272.186615,9.988634109,277.8450012,19157.84375,49.58408356
2023-04-27 10:25:00,50.03906631,50,17.62562943,27.98795891,65.25836182,268.6784058,3613.73584,68.39668274,267.9684448,0.064795405,19319.19922,272.186615,9.98775959,277.8435669,19158.02148,49.73471069
2023-04-27 10:26:00,50.08479309,50,17.66949654,27.98836708,65.25473785,268.684845,3608.06543,68.36403656,267.9670105,0.064844683,19350.27148,272.186615,9.986886024,277.8421326,19158.19922,49.9217186
2023-04-27 10:27:00,50.1571579,50,17.63017845,27.98877525,65.25247192,268.6912842,3603.599121,68.33138275,267.9655762,0.06488537,19364.5957,272.186615,9.986011505,277.8406982,19158.37695,50.18723679
2023-04-27 10:28:00,49.67840958,50,17.60975266,27.98918152,65.25469971,268.6977234,3604.680176,68.29873657,267.9641418,0.064848818,19409.99414,272.186615,9.985136986,277.8392639,19158.55664,50.45275116
2023-04-27 10:29:00,49.31351852,50,17.68097305,27.98958969,65.25691986,268.7041626,3603.538818,68.26608276,267.9627075,0.064812258,19497.22266,272.186615,9.98426342,277.8378296,19158.73438,50.3034668
2023-04-27 10:30:00,49.89610291,50,17.61436081,27.98999786,65.25914764,268.7106018,3607.890137,68.23342896,267.9613037,0.064775698,19304.1543,272.186615,9.983388901,277.8364258,19158.91211,50.14715576
2023-04-27 10:31:00,50.61186981,50,17.55932617,27.99040604,65.26137543,268.717041,3599.533203,68.20078278,267.9598694,0.064739138,19590.03906,272.186615,9.982514381,277.8349915,19159.08984,49.99084473
2023-04-27 10:32:00,49.85659027,50,17.71641541,27.99081421,65.26359558,268.7234802,3601.487061,68.16812897,267.9584351,0.064702585,19426.4707,272.186615,9.981640816,277.8335571,19159.26953,49.98753357
2023-04-27 10:33:00,50.15848923,50,17.59594345,27.99122238,65.26582336,268.7299194,3605.165283,68.13547516,267.9570007,0.064666025,19626.125,272.186615,9.980766296,277.8321228,19159.44727,50.00442886
2023-04-27 10:34:00,50.18249893,50,17.72067642,27.99163055,65.26804352,268.7363586,3602.88916,68.13448334,267.9555664,0.064629465,19198.86719,272.186615,9.979891777,277.8306885,19159.625,50.02132797
2023-04-27 10:35:00,50.35831833,50,17.68251038,27.99203682,65.2702713,268.7427979,3605.306641,68.1631012,267.9541321,0.064592905,19631.60156,272.186615,9.979018211,277.8292542,19159.80273,50.03822327
2023-04-27 10:36:00,50.54681396,50,17.74166679,27.99244499,65.27249908,268.7492371,3604.308105,68.19171906,267.9526978,0.064556353,19161.83008,272.186615,9.975042343,277.8278198,19159.98047,50.05512238
2023-04-27 10:37:00,50.29119873,50,17.629282,27.99285316,65.27471924,268.7556763,3605.556152,68.22033691,267.9512634,0.064519793,19548.47852,272.186615,9.970209122,277.8263855,19160.16016,50.07201767
2023-04-27 10:38:00,49.72428894,50,17.79550171,27.99326134,65.27694702,268.7621155,3608.335938,68.24895477,267.9498596,0.064483233,19147.47266,272.186615,9.9653759,277.8249817,19160.33789,50.08891678
2023-04-27 10:39:00,49.48204422,50,17.57650185,27.99366951,65.2791748,268.7685547,3604.805176,68.2846756,267.9484253,0.064446673,19594.30469,272.186615,9.960543633,277.8235474,19160.51563,50.01137924
2023-04-27 10:40:00,50.06102371,50,17.48836517,27.99407768,65.28139496,268.7749634,3605.022217,68.32051086,267.946991,0.06441012,19350.28516,272.186615,9.955710411,277.822113,19160.69336,49.90237045
2023-04-27 10:41:00,50.07733154,50,17.60266113,27.99448395,65.28362274,268.7814026,3605.018311,68.35635376,267.9455566,0.06437356,19636.41016,272.186615,9.95087719,277.8206787,19160.87305,49.86091232
2023-04-27 10:42:00,50.12746811,50,17.82521629,27.99489212,65.28585052,268.775116,3595.255371,68.39218903,267.9441223,0.064337,19624.55664,272.186615,9.946043968,277.8192444,19161.05078,49.91402435
2023-04-27 10:43:00,50.30628204,50,17.52741623,27.99524879,65.28807068,268.7676392,3611.047852,68.42803192,267.942688,0.06430044,19850.33984,272.186615,9.941210747,277.8178101,19161.22852,49.9671402
2023-04-27 10:44:00,49.99903488,50,17.61628151,27.99548149,65.29029846,268.7601929,3604.783691,68.46386719,267.9412537,0.064263888,19414.06641,272.186615,9.936377525,277.8163757,19161.40625,50.02025604
2023-04-27 10:45:00,49.5688324,50,17.6874733,27.99571609,65.29251862,268.7527161,3602.746582,68.48841858,267.9398193,0.064227328,19559.54688,272.186615,9.931544304,277.8149414,19161.58594,50.07337189
2023-04-27 10:46:00,49.54283905,50,17.63210297,27.9959507,65.2947464,268.7452698,3616.262939,68.50091553,267.938385,0.064190768,19587.66602,272.186615,9.926711082,277.8135071,19161.76367,50.12648392
2023-04-27 10:47:00,49.84182358,50,17.49865723,27.9961834,65.29697418,268.737793,3601.119385,68.51340485,267.9369812,0.064154208,19894.53125,272.186615,9.921877861,277.8121033,19161.94141,50.09973145
2023-04-27 10:48:00,49.67786026,50,17.63752556,27.996418,65.29919434,268.7303467,3613.298828,68.52590179,267.9355469,0.064117655,19415.08398,272.186615,9.917045593,277.8106689,19162.11914,50.0550499
2023-04-27 10:49:00,49.47683716,50,17.60645294,27.9966526,65.30142212,268.7228699,3605.38623,68.53839111,267.9341125,0.064081095,19038.67188,272.186615,9.912212372,277.8092346,19162.29688,50.01036835
2023-04-27 10:50:00,49.47969818,50,17.54610825,27.9968853,65.3036499,268.7154236,3601.146973,68.55088043,267.9326782,0.064044535,19549.69531,272.186615,9.90737915,277.8078003,19162.47656,49.9656868
2023-04-27 10:51:00,49.76800156,50,17.5040741,27.9971199,65.30587006,268.7079468,3600.288818,68.56337738,267.9312439,0.064007975,19344.64258,272.186615,9.902545929,277.806366,19162.6543,49.92100525
2023-04-27 10:52:00,50.05630875,50,17.61958313,27.99735451,65.30809784,268.7005005,3599.849121,68.5758667,267.9298096,0.063971423,19259.87109,272.186615,9.897712708,277.8049316,19162.83203,49.91161728
2023-04-27 10:53:00,49.39771652,50,17.65105247,27.9975872,65.31032562,268.6930237,3594.866211,68.58835602,267.9283752,0.063934863,19564.30664,272.186615,9.892879486,277.8034973,19163.00977,50.05945206
2023-04-27 10:54:00,49.56503296,50,17.62569618,27.99782181,65.31254578,268.6855774,3600.039795,68.60085297,267.9269409,0.063898303,19170.83203,272.186615,9.888046265,277.802063,19163.18945,50.1987648
2023-04-27 10:55:00,49.72713089,50,17.54415894,27.99805641,65.31477356,268.6781006,3595.394287,68.61334229,267.9255371,0.063861743,19619.30469,272.186615,9.883213043,277.8006592,19163.36719,50.32436752
2023-04-27 10:56:00,49.75979996,50,17.55451202,27.99828911,65.31699371,268.6706543,3599.499512,68.62583923,267.9241028,0.06382519,19260.44141,272.186615,9.878380775,277.7992249,19163.54492,50.44996643
2023-04-27 10:57:00,49.51450348,50,17.73374939,27.99852371,65.3192215,268.6631775,3601.798828,68.61542511,267.9235229,0.06378863,19609.24219,272.186615,9.873547554,277.7977905,19163.72266,50.57556915
2023-04-27 10:58:00,49.50535583,50,17.59854507,27.99875832,65.32144928,268.6557007,3598.462158,68.60293579,267.9233398,0.06375207,19199.84961,272.186615,9.868714333,277.7963562,19163.90234,50.45160675
2023-04-27 10:59:00,50.32419586,50,17.53809166,27.99899101,65.32366943,268.6482544,3596.324463,68.59044647,267.9231873,0.06371551,19550.04102,272.186615,9.863881111,277.7949219,19164.08008,50.17250443
2023-04-27 11:00:00,50.23097992,50,17.61973572,27.99922562,65.32589722,268.6407776,3591.313721,68.57794952,267.9230347,0.063678958,19374.43555,272.186615,9.85904789,277.7934875,19164.25781,49.95368576
2023-04-27 11:01:00,49.91655731,50,17.46974754,27.99945831,65.328125,268.6333313,3582.153809,68.56546021,267.9228821,0.063642398,19008.23438,272.186615,9.854214668,277.7920532,19164.43555,49.95281982
2023-04-27 11:02:00,49.82475281,50,17.57067299,27.99969292,65.33034515,268.6258545,3585.281006,68.55297089,267.9227295,0.063605838,19435.67188,272.1868591,9.849381447,277.7906189,19164.61523,49.95195007
2023-04-27 11:03:00,49.8325386,50,17.55584145,27.99992752,65.33257294,268.6184082,3594.182617,68.54048157,267.9225464,0.063569278,19584.99023,272.1881409,9.844548225,277.7891846,19164.79297,49.95108414
2023-04-27 11:04:00,49.8403244,50,17.68228912,28.00016022,65.33479309,268.6109314,3588.309082,68.52798462,267.9223938,0.063532725,19201.5918,272.1894226,9.839715004,277.7877808,19164.9707,49.9502182
2023-04-27 11:05:00,49.87358475,50,17.64599609,28.00039482,65.33702087,268.6034851,3591.024902,68.5154953,267.9222412,0.063496165,19352.46289,272.1906738,9.834882736,277.7863464,19165.14844,49.94935226
2023-04-27 11:06:00,49.87175369,50,17.69835854,28.00062943,65.33924866,268.5960083,3581.732178,68.50300598,267.9220886,0.063459605,19379.85352,272.1919556,9.830049515,277.7849121,19165.32617,49.94619751
2023-04-27 11:07:00,49.85005951,50,17.51774597,28.00086212,65.34146881,268.588562,3588.207275,68.49051666,267.921936,0.063423045,19550.77148,272.1932373,9.825216293,277.7834778,19165.50586,49.93476868
2023-04-27 11:08:00,50.13673782,50,17.73194313,28.00109673,65.34369659,268.5810852,3582.630371,68.47801971,267.9217529,0.063386492,19423.60156,272.1944885,9.820383072,277.7820435,19165.68359,49.92333984
2023-04-27 11:09:00,50.8794136,50,17.63386154,28.00133133,65.34592438,268.5736389,3585.793457,68.46723938,267.9216003,0.063349932,19452.25,272.1957703,9.81554985,277.7806091,19165.86133,49.91139984
2023-04-27 11:10:00,50.64657974,50,17.68023109,28.00156403,65.34814453,268.5661621,3590.343262,68.48895264,267.9214478,0.063313372,19482.74414,272.197052,9.810716629,277.7791748,19166.03906,49.89939499
2023-04-27 11:11:00,50.19475174,50,17.69676018,28.00179863,65.35037231,268.5587158,3583.229492,68.51065826,267.9212952,0.063276812,19582.34766,272.1983032,9.805883408,277.7777405,19166.21875,49.90965271
2023-04-27 11:12:00,50.48103333,50,17.6267128,28.00203323,65.3526001,268.551239,3591.713135,68.53236389,267.9211426,0.06324026,19561.70117,272.199585,9.801050186,277.7763062,19166.39648,49.93375015
2023-04-27 11:13:00,50.7334404,50,17.72565651,28.00226593,65.35482025,268.5437927,3584.470947,68.55407715,267.9209595,0.0632037,19330.50781,272.2008667,9.796217918,277.7749023,19166.57422,49.9578476
2023-04-27 11:14:00,50.38193893,50,17.69000435,28.00250053,65.35704803,268.5363159,3587.634521,68.57578278,267.9208069,0.06316714,19678.00977,272.2021179,9.791384697,277.773468,19166.75195,49.97315598
2023-04-27 11:15:00,50.58871841,50,17.57810402,28.00273514,65.35926819,268.5288696,3600.351563,68.5974884,267.9206543,0.06313058,19389.4375,272.2033997,9.786551476,277.7720337,19166.93164,49.97213745
2023-04-27 11:16:00,50.71300125,50,17.74724197,28.00296783,65.36149597,268.5213928,3597.353027,68.61919403,267.9205017,0.063094027,19723.39063,272.2046814,9.781718254,277.7705994,19167.10938,49.97112274
2023-04-27 11:17:00,50.65188217,50,17.68461609,28.00320244,65.36372375,268.5139465,3600.532227,68.64090729,267.9203491,0.063057467,19302.36133,272.2059631,9.776885033,277.769165,19167.28711,49.97010422
2023-04-27 11:18:00,50.53053665,50,17.72412682,28.00343704,65.36594391,268.5064697,3594.310547,68.66261292,267.920166,0.063020907,19484.71875,272.2072144,9.772051811,277.7677307,19167.38086,49.96908569
2023-04-27 11:19:00,50.51095581,50,17.60400009,28.00366974,65.36817169,268.4990234,3592.663086,68.68431854,267.9200134,0.062984347,19472.21094,272.2084961,9.76721859,277.7662964,19167.14063,49.96100616
2023-04-27 11:20:00,49.65180969,50,17.68238449,28.00390434,65.37039948,268.4915466,3589.122314,68.7060318,267.9198608,0.062947795,19342.76367,272.2097778,9.762385368,277.7659607,19166.90039,50.01452255
2023-04-27 11:21:00,50.2556839,50,17.75563431,28.00413704,65.37261963,268.4840698,3595.857178,68.72773743,267.9197083,0.062911235,19172.2207,272.2110291,9.757552147,277.7664185,19166.6582,50.18862534
2023-04-27 11:22:00,50.274086,50,17.5831604,28.00437164,65.37484741,268.4766235,3587.68335,68.74642944,267.9195251,0.062874675,19624.42578,272.2123108,9.752719879,277.7669067,19166.41797,50.11264038
2023-04-27 11:23:00,50.0259819,50,17.55397224,28.00460625,65.3770752,268.4691467,3586.897705,68.76144409,267.9193726,0.062838115,19167.30859,272.2135925,9.747886658,277.767395,19166.17578,50.03665924
2023-04-27 11:24:00,49.66750717,50,17.65547562,28.00483894,65.37929535,268.4617004,3586.936035,68.77645874,267.91922,0.062801562,19222.87109,272.2148438,9.743053436,277.7678528,19165.93555,50.08235168
2023-04-27 11:25:00,49.19105148,50,17.50109482,28.00507355,65.38152313,268.4542236,3587.743652,68.79147339,267.9190674,0.062765002,19661.2793,272.2161255,9.738220215,277.7683411,19165.69531,50.22759247
2023-04-27 11:26:00,49.63903809,50,17.71710396,28.00530815,65.38374329,268.4467773,3590.548828,68.80648804,267.9189148,0.062728442,19124.81445,272.2174072,9.733386993,277.7688293,19165.45313,50.29324341
2023-04-27 11:27:00,49.48958969,50,17.39356995,28.00554085,65.38467407,268.4393005,3591.90625,68.82149506,267.9187317,0.062699988,19640.03906,272.2186584,9.728553772,277.7692871,19165.21289,50.27382278
2023-04-27 11:28:00,50.04535294,50,17.59206772,28.00577545,65.38134003,268.4318542,3590.24707,68.8365097,267.9185791,0.062744498,19264.53711,272.2199402,9.723720551,277.7697754,19164.97266,50.25440216
2023-04-27 11:29:00,50.06852722,50,17.60715485,28.00601006,65.37800598,268.4243774,3592.00415,68.85152435,267.9184265,0.062789001,19697.59961,272.2212219,9.718887329,277.7702637,19164.73047,50.23497772
2023-04-27 11:30:00,49.83425903,50,17.5333252,28.00624275,65.37466431,268.4169312,3590.376465,68.866539,267.9182739,0.06283351,19325.88477,272.2224731,9.714055061,277.7707214,19164.49023,50.2155571
2023-04-27 11:31:00,49.43996048,50,17.65610695,28.00647736,65.37133026,268.4094543,3595.608398,68.77548981,267.9181213,0.062878013,19224.07031,272.2237549,9.70922184,277.7712097,19164.25,50.1973877
2023-04-27 11:32:00,49.24613571,50,17.68964005,28.00671196,65.36799622,268.4020081,3506.731445,68.59766388,267.9179382,0.062922522,19265.26758,272.2250366,9.704388618,277.771698,19164.00781,50.17989731
2023-04-27 11:33:00,49.74926376,50,17.72214127,28.00694466,65.36466217,268.3945313,3594.331543,68.41983795,267.9177856,0.062967025,19307.16211,272.2262878,9.699555397,277.7721558,19163.76758,50.16240692
2023-04-27 11:34:00,50.41277695,50,17.56040955,28.00717926,65.3613205,268.3942261,3578.231445,68.34189606,267.9176331,0.063011527,19646.73438,272.2275696,9.694722176,277.772644,19163.52539,50.12433624
2023-04-27 11:35:00,50.14635468,50,17.62757874,28.00741386,65.35798645,268.4005737,3589.268311,68.37071991,267.9174805,0.063056037,19677.23828,272.2288513,9.540929794,277.7731018,19163.28516,50.11499405
2023-04-27 11:36:00,50.10861206,50,17.59793282,28.00764656,65.3546524,268.4069214,3588.52002,68.39954376,267.9173279,0.063100539,19710.94336,272.2301025,9.582603455,277.7735901,19163.04492,50.17760468
2023-04-27 11:37:00,50.19113541,50,17.57920837,28.00788116,65.35131836,268.4132996,3598.18457,68.42836761,267.9171448,0.063145049,19435.85547,272.2313843,9.624278069,277.7740784,19162.80273,50.2402153
2023-04-27 11:38:00,49.90158844,50,17.60470009,28.00811577,65.34798431,268.4196472,3594.625,68.45719147,267.9169922,0.063189551,19743.90039,272.232666,9.665951729,277.7745361,19162.5625,50.30282593
2023-04-27 11:39:00,49.83163452,50,17.48999023,28.00834846,65.34464264,268.4259949,3600.945557,68.48601532,267.9168396,0.063234061,19165.79492,272.2339172,9.707626343,277.7750244,19162.32227,50.36543655
2023-04-27 11:40:00,49.40087128,50,17.71992111,28.00858307,65.34130859,268.432373,3590.179443,68.50846863,267.916687,0.063278563,19663.45898,272.235199,9.749300003,277.7755127,19162.08008,50.37110138
2023-04-27 11:41:00,50.08321762,50,17.5675602,28.00881577,65.33797455,268.4387207,3594.433105,68.52840424,267.9165344,0.063323066,19460.32813,272.2364807,9.790973663,277.7759705,19161.83984,50.27099991
2023-04-27 11:42:00,50.04789352,50,17.5663681,28.00905037,65.3346405,268.4450684,3598.029785,68.54833984,267.9163513,0.063367575,19844.02734,272.2377319,9.832648277,277.7764587,19161.59961,50.17090225
2023-04-27 11:43:00,50.21483994,50,17.65957451,28.00903511,65.33129883,268.4514465,3597.556885,68.56230927,267.9161987,0.063412078,19440.7793,272.2390137,9.874321938,277.776947,19161.35742,50.08663177
2023-04-27 11:44:00,50.8579483,50,17.67348289,28.0084362,65.32796478,268.4577942,3605.048828,68.5583725,267.9160461,0.063456587,19509.36914,272.2402954,9.915996552,277.7774048,19161.11719,50.00970459
2023-04-27 11:45:00,50.09020233,50,17.57449341,28.0078373,65.32463074,268.4641418,3598.62207,68.55443573,267.9158936,0.06350109,19494.52148,272.2415771,9.957670212,277.7778931,19160.875,49.96857071
2023-04-27 11:46:00,50.12120819,50,17.67472839,28.00723839,65.32129669,268.47052,3604.386719,68.55049896,267.915741,0.0635456,19201.11133,272.2428284,9.960041046,277.7783508,19160.63477,50.00468063
2023-04-27 11:47:00,49.97834015,50,17.67546463,28.00663948,65.31795502,268.4768677,3597.09375,68.54655457,267.9155579,0.063590102,19557.05859,272.2441101,9.960343361,277.7788391,19160.39453,50.04079437
2023-04-27 11:48:00,49.74253464,50,17.51815796,28.00604057,65.31462097,268.4832153,3601.866455,68.55774689,267.9154053,0.063634604,19246.03516,272.2453918,9.960644722,277.7793274,19160.15234,50.0769043
2023-04-27 11:49:00,49.52174759,50,17.66023445,28.00544167,65.31128693,268.4895935,3595.095459,68.58308411,267.9152527,0.063679114,19511.20117,272.2466431,9.960947037,277.7797852,19159.91211,50.11301804
2023-04-27 11:50:00,49.63227081,50,17.63989067,28.00484276,65.30795288,268.4959412,3606.019043,68.60842133,267.9151001,0.063723616,19270.61719,272.2479248,9.961249352,277.7802734,19159.67188,50.14913177
2023-04-27 11:51:00,50.35809326,50,17.73194313,28.00424385,65.30461884,268.5022888,3594.826172,68.63375092,267.9149475,0.063768126,19459.39648,272.2492065,9.961550713,277.7807617,19159.42969,50.04446411
2023-04-27 11:52:00,50.87090302,50,17.67492867,28.00364494,65.30127716,268.508667,3595.581787,68.65908813,267.9147644,0.063812628,19247.2793,272.2504578,9.961853027,277.7812195,19159.18945,49.83924484
2023-04-27 11:53:00,50.19623184,50,17.61548805,28.00304604,65.29794312,268.5150146,3607.648926,68.68442535,267.9146118,0.063857138,19753.82813,272.2517395,9.962155342,277.7817078,19158.94727,50.09664536
2023-04-27 11:54:00,49.6325264,50,17.620821,28.00244904,65.29460907,268.5213623,3594.344971,68.70976257,267.9144592,0.06390164,19103.97461,272.2530212,9.962456703,277.782196,19158.70703,50.45789719
2023-04-27 11:55:00,48.88755035,50,17.59805679,28.00185013,65.29127502,268.5277405,3590.732178,68.73509979,267.9143066,0.063946143,19698.11523,272.2542725,9.962759018,277.7826538,19158.4668,50.64255905
2023-04-27 11:56:00,49.64612579,50,17.63949585,28.00125122,65.28793335,268.5340881,3589.067383,68.73736572,267.9141541,0.063990653,19364.41016,272.2555542,9.963061333,277.7831421,19158.22461,50.38054657
2023-04-27 11:57:00,50.02408981,50,17.55580521,28.00065231,65.2845993,268.5404358,3582.800781,68.71804047,267.9154968,0.064035155,19255.63672,272.2568359,9.963362694,277.7835999,19157.98438,50.16085815
2023-04-27 11:58:00,49.58684158,50,17.6428299,28.00005341,65.28126526,268.546814,3585.348389,68.69872284,267.917572,0.064079665,19681.59375,272.2580872,9.963665009,277.7840881,19157.74414,50.06815338
2023-04-27 11:59:00,49.69846344,50,17.52682495,27.9994545,65.27793121,268.5531616,3581.202393,68.67940521,267.9196472,0.064124167,19487.41797,272.2593689,9.963967323,277.7845764,19157.50195,49.97544479
2023-04-27 12:00:00,49.97710419,50,17.64732933,27.99885559,65.27459717,268.5595093,3595.843262,68.66007996,267.9216919,0.064168677,19362.14453,272.2606506,9.964268684,277.7850342,19157.26172,49.88274002
2023-04-27 12:01:00,50.25595856,50,17.67199707,27.99825668,65.27125549,268.5658875,3589.801758,68.64076233,267.9237671,0.064213179,19593.54688,272.2619019,9.964570999,277.7855225,19157.02148,49.78175354
2023-04-27 12:02:00,50.36491394,50,17.74113655,27.99765778,65.26792145,268.5722351,3583.711426,68.62143707,267.9258423,0.064257689,19539.58594,272.2631531,9.964873314,277.7860107,19156.7793,49.67693329
2023-04-27 12:03:00,51.4187088,50,17.58140564,27.99705887,65.2645874,268.5785828,3583.109375,68.60211945,267.927887,0.064302191,19274.69727,272.2642517,9.965174675,277.7864685,19156.53906,49.35323334
2023-04-27 12:04:00,50.50395203,50,17.7313118,27.99645996,65.26125336,268.5849609,3591.555908,68.58280182,267.9299622,0.064346693,19723.75781,272.2653809,9.96547699,277.7869568,19156.29688,49.56836319
2023-04-27 12:05:00,49.97419357,50,17.59144592,27.99586105,65.25791168,268.5913086,3578.583496,68.56569672,267.9320374,0.064391203,19405.26563,272.2664795,9.965779305,277.7874451,19156.05664,49.8561821
2023-04-27 12:06:00,49.97418594,50,17.48565674,27.99526215,65.25457764,268.5976563,3588.377441,68.59078979,267.9341125,0.064435706,19550.02539,272.2676086,9.966081619,277.7879028,19155.81641,50.09521103
2023-04-27 12:07:00,49.73262787,50,17.67351341,27.99466324,65.251091,268.6040344,3601.634277,68.61588287,267.9361572,0.064480215,19785.1582,272.2687073,9.96638298,277.7883911,19155.57422,50.11690903
2023-04-27 12:08:00,49.69849777,50,17.79333496,27.99406433,65.24743652,268.6103821,3606.364746,68.64097595,267.9382324,0.064524718,19485.21289,272.2698364,9.966685295,277.7888489,19155.33398,50.13860703
2023-04-27 12:09:00,50.43801117,50,17.68860817,27.99346733,65.24377441,268.6167297,3600.516113,68.66606903,267.9403076,0.064569227,19561.60938,272.2709351,9.96698761,277.7893372,19155.09375,50.09659958
2023-04-27 12:10:00,50.26994705,50,17.55607605,27.99286842,65.24011993,268.6231079,3607.327148,68.69116211,267.9423523,0.06461373,19368.67578,272.2720642,9.967288971,277.7898254,19154.85156,50.05350876
2023-04-27 12:11:00,50.10188675,50,17.60482788,27.99226952,65.23645782,268.6294556,3603.59082,68.71625519,267.9444275,0.064658232,19557.27539,272.2731628,9.967591286,277.7902832,19154.61133,50.01041794
2023-04-27 12:12:00,49.93382263,50,17.73752213,27.99167061,65.23279572,268.6358032,3606.202393,68.74134827,267.9465027,0.064702742,19564.57617,272.274292,9.9678936,277.7907715,19154.37109,49.96732712
2023-04-27 12:13:00,49.80068588,50,17.59002113,27.9910717,65.22914124,268.6421814,3596.364746,68.76644897,267.9485474,0.064747244,19563.81641,272.2753906,9.968194962,277.7912598,19154.12891,49.92424011
2023-04-27 12:14:00,50.14947891,50,17.51827812,27.99047279,65.22547913,268.6485291,3592.263672,68.79154205,267.9506226,0.064791754,19276.54102,272.2765198,9.968497276,277.7917175,19153.88867,49.88114929
2023-04-27 12:15:00,50.7490654,50,17.57377052,27.98987389,65.22182465,268.6548767,3596.762451,68.81663513,267.9526978,0.064836256,19510.20508,272.2776184,9.968799591,277.7922058,19153.64648,49.90353394
2023-04-27 12:16:00,50.64771271,50,17.66003227,27.98927498,65.21816254,268.6612549,3596.289307,68.81736755,267.9547729,0.064880766,19567.33984,272.278717,9.969100952,277.7926941,19153.40625,49.94773865
2023-04-27 12:17:00,50.16893005,50,17.65992546,27.98867607,65.21450806,268.6676025,3589.072021,68.76555634,267.9568176,0.064925268,19282.89648,272.2798462,9.969403267,277.7931519,19153.16602,50.23441315
2023-04-27 12:18:00,49.5326004,50,17.61369133,27.98807716,65.21084595,268.6739502,3598.29834,68.71373749,267.9588928,0.064969771,19394.35352,272.2809448,9.969705582,277.7936401,19153.00586,50.57551575
